site_id,x,y,avg_power
1,535.69,859.91,97505.12
1,536.1,990,97574.31
1,536.52,990,97977.46
1,536.53,964.35,97085.04
1,536.66,694.26,91361.17
1,537.41,695.72,91739.52
1,537.45,983.55,97509.88
1,537.54,867.87,97628.64
1,537.71,696.32,91944.33
1,537.91,696.72,91577.62
1,538.28,978.92,97172.07
1,538.49,697.86,91491.79
1,538.61,957.14,97438.33
1,538.71,981.59,97318.25
1,538.85,755.5,96297.37
1,539.25,436.5,92767.57
1,540.01,904.75,97650.58
1,540.32,701.45,91547.305
1,540.72,869.59,96674.52
1,540.82,702.45,91571.8
1,540.85,874.17,96168.39
1,540.99,886.59,97696.68
1,541.48,933.28,98427.31
1,541.68,990,97483.22
1,541.8,643.48,102015.37
1,541.82,704.41,91503.165
1,541.98,704.73,91525.01999999999
1,542.2,948.52,97875.93
1,542.23,935.95,98265.33
1,542.26,951.06,97785.56
1,542.75,706.24,91605.55
1,542.88,634.32,101530.3
1,543.14,913.74,91879.99
1,543.35,904.86,92814.58
1,543.42,990,98097.37
1,543.59,990,97426.36
1,543.66,982.59,97387.23
1,543.71,979.82,97201.88
1,543.77,932.51,98477.95
1,543.98,708.67,91926.14
1,544.29,841.25,101171.08
1,544.76,874.68,95677.56
1,544.8,710.27,91210.38
1,545.07,982.15,97364.25
1,545.08,710.84,92247.755
1,545.19,711.04,91993.54
1,545.26,986.3,97418.82
1,545.33,832.85,101509.48
1,545.42,711.51,91326.69
1,545.77,237.41,95328.27
1,545.87,637.42,102429.92
1,545.88,837.89,101456.53
1,545.89,837.58,101495.29
1,545.91,637.52,91156.18
1,545.91,837.43,95118.31802469134
1,545.91,837.52,101389.08
1,545.95,837.37,99403.73283828392
1,545.96,837.38,97559.90357142857
1,545.96,837.45,101327.23
1,545.97,637.49,101566.05
1,545.98,637.37,101706.22
1,545.98,837.42,93678.08035714286
1,545.98,837.54,99544.8312217195
1,545.99,437.56,100136.4
1,545.99,637.47,101420.03
1,545.99,837.51,101331.95
1,545.99,837.56,101426.34
1,546,637.37,91016.6925
1,546,637.73,101640.27
1,546,837.37,101426.92333333334
1,546.01,637.65,101945.715
1,546.01,837.39,95076.48865384616
1,546.01,837.45,96055.62460526315
1,546.02,637.44,91674.35923076925
1,546.02,637.48,97541.92857142857
1,546.02,637.71,101618.75
1,546.02,837.44,101612.39
1,546.02,837.48,101451.54375000001
1,546.02,837.49,91822.87826086958
1,546.02,837.5,99745.42816867465
1,546.02,837.54,91654.2743478261
1,546.03,837.33,98277.07423913044
1,546.03,837.52,101478.99835962156
1,546.03,837.67,94018.29547619048
1,546.04,837.57,98315.15592592592
1,546.05,637.54,91865.03
1,546.05,637.64,101699.14
1,546.05,837.54,101485.86
1,546.05,837.64,101512.32
1,546.06,437.4,92306.09
1,546.06,637.43,99538.63135549874
1,546.06,837.32,96274.852
1,546.06,837.4,95050.38500000001
1,546.06,837.43,101230.96407407409
1,546.06,837.54,98011.2
1,546.06,837.55,93220.99816513761
1,546.07,837.39,96120.26053140097
1,546.07,837.43,102025.27
1,546.07,837.56,101402.22
1,546.08,837.43,100347.11415151518
1,546.08,837.56,99850.88442822406
1,546.08,837.62,95997.19445783133
1,546.09,837.52,101045.25145728639
1,546.09,837.9,100647.69797333324
1,546.1,837.44,92292.97806201552
1,546.1,837.52,100122.15613138674
1,546.1,837.53,94338.29811320757
1,546.11,637.44,91385.05
1,546.11,837.43,98916.65299999999
1,546.11,837.44,100923.60285714293
1,546.11,837.53,98918.06455882353
1,546.12,637.52,97629.12874999999
1,546.12,837.44,101370.97000000002
1,546.12,837.48,101378.372972973
1,546.12,837.51,101320.26
1,546.13,437.44,101945.68600000002
1,546.13,837.58,101730.33
1,546.14,637.5,101834.47
1,546.14,837.45,95836.60190476192
1,546.15,637.29,101569.89
1,546.15,837.53,100336.64788856315
1,546.15,837.62,98922.62854545453
1,546.16,637.5,101561.84833333333
1,546.16,637.56,97231.48541554957
1,546.16,837.56,100107.40017699117
1,546.17,837.53,97702.53857142855
1,546.17,837.55,98169.21148148148
1,546.18,837.36,101242.25
1,546.19,637.46,101667.78
1,546.19,837.69,101667.47
1,546.21,637.61,102426.05
1,546.22,837.5,101440.41
1,546.27,837.68,101442.58
1,546.28,837.55,101584.14749999999
1,546.32,990,97480.42
1,546.4,938.24,98368.53
1,546.84,980.45,97143.69
1,547.01,896.09,96561.1325
1,547.05,644.13,102154.77
1,547.08,911.93,97735.61666666665
1,547.12,929.99,98392.16
1,547.83,958.14,97459.57
1,548,827,100636.59
1,548.34,960.34,92107.36604761904
1,548.39,836.4,96266.35
1,548.52,909.62,100174.95
1,548.58,717.73,91897.13
1,548.7,904.43,97179.67
1,548.77,638.72,101965.95
1,549.01,990,97597.07
1,549.45,719.43,92178.51
1,549.49,719.51,91316.16
1,549.78,720.07,91847
1,550,850,91399.5397805522
1,550,900,94480.6936767785
1,550,950,94978.16900116805
1,550,1000,96817.13117540693
1,550.55,945.29,98242.05
1,550.77,979.84,97226.38
1,551.2,956.87,97717
1,551.74,648.26,100834.78
1,551.79,914.23,97592.13
1,551.85,724.14,91797.65
1,552.19,976.18,96729.52
1,552.23,913.79,97576.33
1,552.43,725.3,92078.01
1,552.75,951.57,97773.69
1,552.91,976.09,97071.78
1,552.95,946.59,98091.96
1,553.21,952.95,97834.788
1,553.77,988.5,100728.98
1,553.96,646.04,91374.3
1,554.28,728.93,91974.19
1,554.36,990,97470
1,554.45,918.24,97816.9
1,554.63,729.62,91218
1,555.01,730.37,92505.08999999998
1,555.91,983.69,97169.22
1,556.79,990,97675.53
1,557.56,583.53,91751.03
1,557.89,736.05,92025.08666666667
1,558.25,904.79,98110.54
1,558.31,736.87,91775.95
1,560.09,946.45,98172.28
1,560.26,972.18,100621.02
1,560.39,923.28,99947.14999999998
1,560.98,851.86,95822.01
1,561.3,781.91,92939.58
1,561.6,899.11,100360.67
1,561.92,886.44,93481.39
1,562.42,744.96,92014.32
1,563.51,858.4,92118.18
1,563.59,747.26,92693.03
1,565.34,982.66,96704.38
1,565.79,751.6,92134.02
1,567.2,754.37,91897.54
1,568.38,756.69,91265.01
1,568.87,896.19,96260.79
1,569.89,759.67,91771.35
1,570.2,786.22,98619.44
1,570.26,760.39,92267.87
1,570.45,760.77,91547.91
1,570.61,761.09,92416.98
1,570.7,904.66,98659.33
1,570.9,761.65,93375.06
1,571.21,848.67,94054.07
1,571.33,937.7,98129.91
1,572.25,764.32,92369.62774193549
1,572.93,765.65,91032.08
1,573.6,766.97,91883.162
1,573.89,767.54,92805.41
1,574.47,990,98250.72
1,575,900,96642.07
1,575,925,96752.99
1,575,950,96502.36
1,575,975,96410.32
1,575,990,96445.39
1,576.68,773.03,92948.42999999998
1,577.29,774.22,92464.19999999998
1,578.02,775.66,93950.43
1,578.3,776.22,93434.36
1,578.53,990,97005.91
1,579.25,989.9,99529.69
1,580.66,780.87,93911.73
1,581.96,971.79,97308.33
1,582.1,783.7,93458.81
1,583.43,786.32,91923.84
1,584.74,788.89,93401.1
1,585.56,790.5,92325.21999999999
1,587.2,793.73,91749.29
1,587.75,990,97925.52
1,588.33,795.97,92081.83
1,588.97,797.22,92833.6725
1,591.59,898.35,96715.45
1,591.67,717.6,94895.07
1,592.45,804.08,91557.33
1,594.5,887.66,91528.58
1,594.57,894.06,98959.63
1,594.76,808.62,93308.09333333332
1,595.54,810.16,92133.4416666667
1,595.59,810.25,93264.05
1,595.83,810.73,93448.05
1,595.88,810.82,92395.31
1,596.06,811.18,93357.5
1,596.93,812.89,92537.90666666668
1,597.61,988.86,96957.24
1,598.02,815.04,91419.61
1,598.32,990,97653.33
1,598.54,816.05,93807.74
1,598.96,816.88,91819.94
1,600,800,93654.2716160696
1,600,900,92868.15085046054
1,600,950,96925.1309764502
1,600,1000,97827.46617094876
1,600.31,895.35,94114.96
1,600.88,990,98932.31
1,602.18,970.7,98159.76
1,602.25,827.37,98100.86
1,602.73,824.31,92253.26
1,603.02,940.85,101062.52913043476
1,604.33,937.11,98384.92
1,604.53,961.53,97475.59
1,604.72,863.71,100298.94
1,604.94,930.01,98897.76
1,605.52,829.8,93492.86
1,605.66,940.85,100218.98554687502
1,606.51,831.75,92354.25
1,607.22,880.87,101527.68
1,607.7,990,97650.41
1,609.87,914.45,98419.89
1,610.4,924.66,96096.89
1,610.88,876.68,95885.06999999999
1,611.5,879.47,95849.18857142857
1,611.56,900.02,98079.81
1,612.13,842.81,93352.64
1,612.41,843.37,93405.2
1,612.49,843.52,91413.13
1,615.37,849.19,91983.7011111111
1,616.53,851.48,91754.08999999998
1,616.55,990,98801.47
1,616.68,851.76,91805.38
1,616.87,852.14,91850.83
1,617.2,852.79,91813.79666666668
1,617.51,853.39,92584.46
1,618.86,793.76,91994.95
1,619.82,840.37,98925.91
1,620.03,923.71,99032.13
1,622.41,720.65,96240.1
1,622.69,863.59,96812.965
1,622.84,863.37,98411.55500000001
1,622.99,520.88,96325.24
1,623.02,958.64,97675.06
1,623.21,990,98560.03834586451
1,624,842,96403.81
1,624.32,521.76,98336.45
1,625,850,96205.59
1,625,875,96569.09
1,625,900,96590.29
1,625,925,96628.08
1,625,950,96776.41
1,625,975,96211.6
1,625,990,96441.58
1,625.06,729.05,99520.31
1,626.66,871.42,92014.36
1,627.08,947.23,102830.63
1,627.53,913.12,98885.79
1,627.63,834.31,97197.28
1,627.69,920.71,98106.4
1,627.96,817.25,94075.07
1,629.47,876.95,91448.34999999999
1,629.47,977.06,96989.85
1,629.86,869.98,94947.99
1,630.58,990,96791.56
1,630.8,964.09,98853.84
1,631.3,872.48,96923.5
1,631.5,880.95,92364.60000000002
1,631.63,706.63,98734.39
1,631.89,512.21,99601.25
1,631.93,911.48,98962.22
1,631.94,712.6,98659.57
1,631.98,312.21,100604.87
1,632.02,911.97,99357.47591666665
1,632.02,911.98,98933.45
1,632.04,512.77,99108.38
1,632.07,712.17,98879.86
1,632.07,712.23,98772.45
1,632.07,912.1,99140.26676470594
1,632.11,511.69,99151.1
1,632.11,912.21,99259.77411764709
1,632.14,511.95,99438.16
1,632.15,512.28,99078.62
1,632.15,711.85,98283.64222222222
1,632.15,712,98182.39601173023
1,632.15,911.85,98921.53
1,632.15,912,99891.92275862068
1,632.16,712.13,95925.54565011826
1,632.16,912.13,99687.93838709677
1,632.19,512.25,99434.87
1,632.19,912.03,98892.67
1,632.21,912,99138.63244541481
1,632.22,711.94,96069.79811538459
1,632.22,911.94,99581.97438356165
1,632.23,511.88,99281.82
1,632.23,512.38,100352.105
1,632.23,712.18,99572.03611111114
1,632.23,912.18,99081.37727272727
1,632.24,712.04,98362.34000000003
1,632.24,712.11,96623.75703264096
1,632.24,912.04,99132.23
1,632.24,912.11,99419.79244444447
1,632.26,712.41,98683.76
1,632.27,511.86,99294.15
1,632.28,512.71,97049.22953038663
1,632.28,912.31,100041.68469879519
1,632.28,912.71,99803.69476923076
1,632.3,911.91,99321.374
1,632.3,912.16,99298.93490625001
1,632.31,511.83,100377.91
1,632.31,711.83,97968.00285714284
1,632.31,712.05,98715.3
1,632.31,911.83,99189.61
1,632.31,912.05,98866.81633333334
1,632.32,312.1,101258.92
1,632.32,712.14,98589.245
1,632.33,712.13,91836.06542056077
1,632.33,912.13,99526.59151515151
1,632.34,911.84,99428.95972222222
1,632.34,911.85,99286.28590686273
1,632.35,911.98,99226.39749999999
1,632.35,912.23,99122.88136054426
1,632.36,511.56,92062.70321428568
1,632.36,512.11,99425.8725
1,632.36,711.56,100397.49
1,632.36,712.02,98805.2
1,632.36,712.37,99387.963215375
1,632.36,911.56,99019.85352941176
1,632.36,912.37,99291.67018867926
1,632.37,312.04,96768.97666666667
1,632.37,512.03,99244.37
1,632.37,712.01,94253.80938906755
1,632.37,912.01,99719.40529411763
1,632.37,912.3,99022.7
1,632.38,711.76,94223.13918465225
1,632.38,911.76,100222.63489795917
1,632.38,912.21,99265.44120092387
1,632.39,712.15,91319.48879310345
1,632.39,912.15,99434.72228571429
1,632.4,512.04,99374.85469387751
1,632.4,712.03,98799.32472222223
1,632.4,712.1,93178.71981060605
1,632.4,712.14,98942.91471698118
1,632.4,912.1,99326.1690909091
1,632.4,912.12,100125.87639344262
1,632.4,912.18,99101.286
1,632.42,512.22,94242.68960264906
1,632.42,711.59,99209.59
1,632.42,712.31,99453.26
1,632.42,912.22,99534.65814814816
1,632.43,912.09,99605.36833333333
1,632.44,312,100626.91600000001
1,632.44,712.5,100259.49
1,632.44,912.16,100163.27461538457
1,632.44,912.41,99200.48
1,632.45,511.88,99183.21
1,632.45,911.95,99304.82342105264
1,632.46,712.06,95665.73707762548
1,632.46,712.15,96243.988230337
1,632.46,912.06,99141.19333333334
1,632.46,912.15,99550.32037037036
1,632.47,512.05,99476.47333333334
1,632.47,711.95,97398.55461538465
1,632.47,712.23,96071.48904884302
1,632.47,911.95,99021.27125000003
1,632.47,912.07,99536.75661290322
1,632.47,912.18,99101.54
1,632.47,912.23,99315.60581818182
1,632.48,912.33,98983.02
1,632.49,512.58,99144.6
1,632.49,712.17,92726.92784615383
1,632.49,712.21,98760.24
1,632.49,911.96,99439.18156862745
1,632.49,912.17,99294.0824137931
1,632.49,912.23,98859.39
1,632.5,912.14,99021.90000000001
1,632.51,712.3,99920.73
1,632.51,912.02,99097.45
1,632.51,912.23,99379.53956521738
1,632.54,912.27,100433.42
1,632.54,912.28,99983.00754716982
1,632.56,512.16,100444.52
1,632.57,312.32,96378.67
1,632.57,912.32,98969.17
1,632.58,911.95,99928.37285714287
1,632.59,712.08,98644.53
1,632.6,712.34,98857.83
1,632.62,912.1,99383.06305084746
1,632.63,912.62,99904.88483870967
1,632.64,712.26,98163.25310272526
1,632.64,894.67,99023.70999999999
1,632.64,912.26,99261.36551020408
1,632.66,512.08,99077.03030821911
1,632.66,712.08,93781.36441860464
1,632.66,712.34,100390.88750000001
1,632.66,912.08,99086.69722222221
1,632.67,912.22,99185.06369127518
1,632.71,912.09,99280.3159162303
1,632.75,912.22,99242.66636678192
1,633.08,712.28,100560.69
1,633.38,925.18,99382.36
1,633.87,899.82,98798.21
1,634.11,886.08,91649
1,635.18,894.37,98305.78
1,636.21,875.41,99598.27
1,636.57,720.56,99602.35
1,636.84,911.68,101205.64
1,637,712,99962.14999999998
1,637.19,892.13,91449.35
1,637.91,804.96,95829.54
1,639.44,896.57,91812.22
1,640.39,612.46,91063.24
1,641.39,514.56,100800.43
1,641.57,956.14,96753.37
1,641.62,887.24,99435.37
1,641.87,921.47,95475.92
1,642.08,851.57,99114.03
1,642.2,987.33,96906.16500000001
1,643.16,903.89,92158.43
1,643.17,829.22,93481.91
1,646.07,817.1,91208.35
1,646.86,940.77,94815.71
1,647.42,962.19,96733.875
1,648.18,913.78,92303.91
1,648.79,853.29,102017.59
1,649.73,940.85,97430.00333333334
1,650,900,96758.97553062988
1,650,950,97258.52818449013
1,650,1000,97327.09226315806
1,650.19,990,96197.19
1,650.43,918.21,92273.25
1,656.09,929.35,92321.89
1,657.55,753.27,93966.29
1,657.75,990,99951.43
1,658.03,629.59,98859.33
1,663.94,990,98043.77
1,664.75,940.85,99323.89133004929
1,664.81,990,99132.19
1,665.35,837.11,100887.05
1,667.38,973.04,92641.53
1,669.91,617.8,93554.79
1,670.16,957.04,94040.29
1,670.61,973.43,97872.96
1,671,668,100223.93999999997
1,672.87,990,97179.57
1,674.35,882.43,97588.19
1,675,750,97424.76
1,675,775,97498.07
1,675,800,96818.29
1,675,825,96634.24
1,675,850,96543.16
1,675,875,96177.7
1,675,900,96589.12
1,675,925,96656.82
1,675,950,96683.47
1,675,975,96472.95
1,675,990,96601.69
1,678.4,979.37,98317.77
1,679.4,950.56,93019.03
1,679.57,975.57,96149.62
1,679.8,879.2,100335.72
1,680.79,477.8,101792.49
1,680.84,285.54,92814.5
1,680.84,685.54,101250.34
1,681.47,868.29,96666.17
1,682.48,913.8,94380.09
1,682.76,819.14,91652.25
1,683.8,486.02,99390.65
1,686,666,98063.74302325585
1,686.21,762.28,96049.66
1,686.81,887.21,101079.49
1,689.02,675.36,101257.38
1,689.3,475.2,101576.94
1,689.32,474.44,101543.85
1,689.37,474.45,92785.52
1,689.37,874.45,100821.65
1,689.38,666.39,91172.14
1,689.43,874.87,100952.89588235298
1,689.47,674.82,98865.23343108503
1,689.47,874.82,99350.14896551725
1,689.47,874.96,100782.66
1,689.52,874.77,100217.67111111112
1,689.59,474.76,101701.91
1,689.59,951.49,97055.975
1,689.61,474.85,95062.84
1,689.61,874.85,100924.03
1,689.61,875,100618.30264705882
1,689.62,275.07,92747.3
1,689.62,674.45,100718.21
1,689.62,674.79,94485.44306772908
1,689.62,675.07,101103.22
1,689.62,874.79,100111.42945205477
1,689.63,475.07,99203.86499999999
1,689.63,674.96,97897.41340425529
1,689.63,874.74,100403.536
1,689.63,874.96,99860.95790322582
1,689.64,274.94,99824.52
1,689.65,474.71,99223.54000000001
1,689.65,674.71,96840.17714285714
1,689.65,674.81,100619.36
1,689.65,674.93,98623.34857566761
1,689.65,874.71,100942.21999999999
1,689.65,874.81,100774.19266666664
1,689.65,874.93,100285.56044444446
1,689.65,875.11,100975.82
1,689.66,474.98,101683.23250000001
1,689.66,675.06,100211.14
1,689.66,875.06,100897.39999999998
1,689.67,275.11,99978.53
1,689.67,874.75,100664.10737991265
1,689.67,874.8,100343.87534313716
1,689.67,874.87,100727.44512500003
1,689.67,874.93,99105.4161445783
1,689.68,674.78,100932.38
1,689.68,674.97,101344.9
1,689.68,874.93,101039.6
1,689.68,874.94,100894.42690476195
1,689.7,275.01,92664.88
1,689.7,475.32,98996.68604972358
1,689.7,674.77,95392.12556270085
1,689.7,675.01,101246.47
1,689.7,874.77,99862.1717647059
1,689.7,875.32,99610.26969230772
1,689.71,475.1,101550.92
1,689.71,674.87,100637.10289473677
1,689.71,874.87,100803.16
1,689.72,874.95,100518.53782909927
1,689.73,274.89,96427.44666666666
1,689.73,474.77,102038.7625
1,689.73,474.94,101447.48
1,689.73,475.3,101576.85
1,689.73,674.83,99564.24653846155
1,689.73,874.83,100904.47374999999
1,689.74,474.68,101515.25
1,689.74,674.78,101278.72944444447
1,689.74,674.83,101115.7525
1,689.75,674.86,98151.40513698633
1,689.75,674.94,100897.81
1,689.75,874.86,100821.40733333332
1,689.75,874.89,99974.11532258065
1,689.75,874.96,98973.83540983609
1,689.76,274.93,94468.93571428572
1,689.76,674.82,100915.30388888887
1,689.76,674.91,98165.916940874
1,689.76,674.93,91635.88333333335
1,689.76,874.82,100811.32500000001
1,689.76,874.88,100874.0125
1,689.76,874.91,100561.576
1,689.76,874.93,100863.124
1,689.77,474.86,93288.23702602235
1,689.77,674.86,92657.06112149532
1,689.77,674.98,100623.35169811318
1,689.77,874.69,100990.92
1,689.77,874.86,100000.99848484847
1,689.78,474.52,101571.18
1,689.78,474.99,95315.48
1,689.78,675.21,98943.69
1,689.78,874.99,100863.87
1,689.79,474.88,101666.69333333331
1,689.79,874.97,98419.76
1,689.79,875.12,99439.74048387098
1,689.8,274.8,99806.118
1,689.8,474.97,94975.49
1,689.8,675.11,101446.14529591185
1,689.8,874.91,98616.04783653842
1,689.8,874.94,100603.76459375006
1,689.8,874.97,100847.95
1,689.8,875.11,100396.09056603773
1,689.82,474.89,101509.13
1,689.82,674.96,96532.53469101118
1,689.82,874.73,100240.81999999999
1,689.82,874.96,99996.76481481481
1,689.83,474.66,101546.64
1,689.83,474.67,97506.09571428566
1,689.83,474.85,92949.05000000002
1,689.83,674.67,98652.17000000001
1,689.83,674.99,95939.54749279533
1,689.83,874.67,100871.66176470589
1,689.83,874.85,100340.72552631577
1,689.83,874.99,100428.07207792209
1,689.85,275.1,98209.28
1,689.85,874.91,99344.33924528302
1,689.85,875.1,100703.38
1,689.86,275.1,93318.13
1,689.86,474.82,101202.52959183668
1,689.86,675.1,100825.74
1,689.86,874.83,100869.69055555557
1,689.87,475.01,101389.9
1,689.87,874.81,99925.56583333334
1,689.88,874.82,100217.21543478261
1,689.89,874.93,100870.43999999999
1,689.9,474.91,93779.67707865164
1,689.9,874.91,100235.72694915255
1,689.92,675,98714.7
1,689.92,675.01,91769.55241379309
1,689.92,875.01,100240.69399999999
1,689.93,474.98,99119.64
1,689.94,674.9,93816.83717032956
1,689.94,675.16,100865.88
1,689.94,874.9,98809.63448979592
1,689.95,674.84,94092.65246153847
1,689.95,675.22,98850.2875
1,689.95,874.83,99326.1226190476
1,689.95,874.84,100506.40827586206
1,689.95,874.98,100489.66536912741
1,689.96,474.9,97771.1481506849
1,689.96,474.95,96327.7288938053
1,689.96,674.9,95182.93674418605
1,689.96,874.9,100932.03111111111
1,689.96,874.95,100013.93185185186
1,689.97,675.01,96429.72444444441
1,689.97,875.01,100537.5
1,689.98,274.81,92930.95
1,689.98,674.81,101059.12
1,689.99,874.9,100659.30641361265
1,689.99,875,100801.08006920411
1,690.3,675.22,98764.37
1,690.36,865.88,100806.31
1,691,690,98662.71812500001
1,691.1,687.8,99735.25
1,691.95,670.39,100567.9
1,692.24,691.34,101134.73
1,692.71,990,96812.2
1,692.96,912.72,92923.88129032262
1,694.53,753.36,93854.44
1,696.67,903.76,101504.78
1,697.94,480.59,101484.72
1,700,850,93086.65628166916
1,700,900,97394.0639600268
1,700,950,93846.42879768775
1,700,1000,93142.81190624993
1,700.17,990,100872.14
1,700.77,768.64,92187.37
1,701,869,99455.39
1,704.97,990,96434.47
1,708.85,990,96943.44
1,709.88,937.21,97499.82
1,710.78,818.96,91898.04
1,710.8,990,97608.94
1,711.57,921.08,96916.54
1,715.65,985.17,97134.98
1,718.44,868.15,98774.21
1,718.72,990,97779.95
1,719.38,816.81,93233.22
1,719.85,783.63,99003.18
1,721.13,822.33,100010.49
1,725,725,96404.1
1,725,750,96818.16
1,725,775,96737.15
1,725,800,96733.53
1,725,825,97118.16
1,725,850,96851.78
1,725,875,96298.06
1,725,900,96370.87
1,725,925,96463.85
1,725,950,96711.25
1,725,975,96587.73
1,725,990,96387.83
1,725.61,571.27,91856.97
1,733.68,990,96604.78
1,734.75,771.4,91734.28
1,734.91,983.91,95992.27
1,735.85,847.39,96077.58
1,739.25,836.5,101778.1
1,741.08,855.44,97162.83
1,741.3,437.6,91352.36
1,741.3,637.6,101874.59
1,742.24,890.13,98093.42
1,742.88,434.32,102227.68
1,743.7,833.83,101438.63
1,744.29,641.25,101210.97
1,745.33,432.85,91500.81
1,745.33,632.85,101652.46
1,745.38,773.83,94881.93
1,745.72,837.23,101174.4
1,745.77,837.41,101239.43
1,745.82,653.69,99960.72
1,745.85,837.47,101315.07882352939
1,745.88,637.89,101268.96
1,745.89,637.58,101306.22
1,745.91,437.52,102069.41
1,745.91,837.43,97072.4136111111
1,745.92,437.42,101560.23
1,745.94,837.39,101429.17
1,745.95,637.26,101388.41
1,745.95,637.37,95131.68299035369
1,745.95,837.37,94884.01364705882
1,745.96,437.38,96820.02959107804
1,745.96,637.38,92872.6238317757
1,745.96,637.45,101440.65
1,745.96,837.38,95869.0781818182
1,745.97,437.47,99837.01
1,745.97,437.49,101870.46
1,745.97,837.47,101179.97
1,745.98,437.37,100750.15
1,745.98,437.51,95027.00205882353
1,745.98,637.54,98385.29127659589
1,745.98,837.37,101320.67
1,745.98,837.42,101032.8678231293
1,745.98,837.43,101117.07
1,745.98,837.51,99700.1517647059
1,745.98,837.54,95046.86870967741
1,745.99,637.51,101413.64
1,745.99,837.69,101381.52
1,746,437.37,101401.0175
1,746,437.4,101771.64
1,746,437.5,101541.4075
1,746,437.73,101736.17
1,746,837.36,99791.17204166665
1,746.01,837.39,99859.1972052402
1,746.02,437.14,101717.2
1,746.02,637.48,99969.52981132081
1,746.02,637.53,101449.7
1,746.02,837.54,99384.13390625002
1,746.03,437.51,99963.86
1,746.03,637.33,91928.7496923077
1,746.03,637.52,101426.46290420933
1,746.03,837.33,98883.78758620689
1,746.03,837.5,101164.66
1,746.03,837.51,101291.26
1,746.03,837.52,98415.70641509433
1,746.03,837.67,92720.2514516129
1,746.04,637.57,97930.6807331379
1,746.04,837.57,92326.49965517242
1,746.05,437.64,101781.22
1,746.06,637.54,96028.71500000003
1,746.06,637.56,101010.67
1,746.06,837.32,97298.38980392154
1,746.06,837.4,100942.56666666668
1,746.06,837.43,92220.24952380951
1,746.06,837.54,101308.99363636362
1,746.06,837.55,98869.89610869564
1,746.06,837.56,101076.54466666664
1,746.07,637.56,101377.3525
1,746.07,737.39,100573.98651685393
1,746.07,837.39,99118.49645408157
1,746.08,637.43,99249.14468842738
1,746.08,637.56,99027.70358447502
1,746.08,637.62,97137.55760806924
1,746.08,837.43,97596.52177777779
1,746.08,837.54,101430.6725
1,746.08,837.56,100521.314
1,746.08,837.62,98222.18441558442
1,746.09,437.9,98865.24679557994
1,746.09,837.52,92636.74551724139
1,746.09,837.9,93701.49307692309
1,746.1,637.52,99450.03361445779
1,746.1,837.44,97254.91195652176
1,746.1,837.52,99471.23985915493
1,746.1,837.53,95718.90000000001
1,746.1,837.57,100109.43460207607
1,746.11,437.53,96779.16723451331
1,746.11,637.44,101244.87370370375
1,746.11,837.43,95576.50583333336
1,746.11,837.44,101058.67
1,746.11,837.53,96216.43166666666
1,746.12,637.44,101012.39078947363
1,746.12,637.48,101417.00638888887
1,746.12,637.51,101375.67
1,746.12,837.44,101061.59
1,746.12,837.52,101282.76
1,746.13,437.56,101616.78
1,746.14,437.5,100063.05938775507
1,746.14,637.45,94435.77328537164
1,746.14,961.53,97656.48
1,746.15,437.29,101829.15
1,746.15,437.53,95413.78853932583
1,746.15,837.5,98506.90263157894
1,746.15,837.53,97283.55101694915
1,746.15,837.62,97349.20228571427
1,746.16,437.5,101605.05333333334
1,746.16,637.56,92401.07209302326
1,746.16,837.55,101704.6175
1,746.16,837.56,101144.69333333333
1,746.17,637.53,92415.53111111111
1,746.17,837.52,99736.72994764394
1,746.17,837.53,101216.198
1,746.17,837.55,99010.80653061223
1,746.18,437.36,100660.5925
1,746.18,837.36,101287.74705882354
1,746.19,437.46,101702.2
1,746.22,637.5,101430.13
1,746.23,837.48,98984.33036912752
1,746.27,637.68,101639.15
1,746.38,737.15,94481.54
1,747.8,843.59,100758.65
1,747.97,990,96320.12
1,748.49,348.12,97344.96
1,748.83,847.32,98174.94
1,750,800,91008.50569270618
1,750,850,93653.09179298354
1,750,900,91869.78508287287
1,750,950,94832.99491803268
1,750,1000,97414.53050490875
1,751.74,448.26,100538.39
1,755.38,957.6,97348.83
1,755.74,719.36,96874.54
1,756.22,880.36,92665.33
1,757.17,963.33,97263.93
1,758.87,789.19,97247.67
1,759.84,854.73,98829.03
1,759.89,704.26,96341.72
1,760.79,620.93,98342.72
1,761,987.9,98150.72
1,761.74,945.95,98697.58
1,761.94,903.44,94747.66
1,762.07,914.91,95409.66
1,763.11,608.2,92339.36
1,763.29,744.45,98351.37
1,765.67,882.42,97751.8
1,767.36,988.62,97028.76
1,770.17,463.13,94276.98
1,771.02,967.84,97275.45
1,771.33,900.12,97724.03
1,772.22,817.08,94599.62
1,772.24,932.2,97444.48
1,773.26,964.4,97660.72
1,773.71,332.13,92764.79
1,774.43,990,96659.36
1,775,700,97121.12
1,775,725,97094.78
1,775,750,96583.01
1,775,775,96180.62
1,775,800,96366.88
1,775,825,96754.54
1,775,850,96771.12
1,775,875,96874.67
1,775,900,96554.6
1,775,925,96293.11
1,775,950,96593.11
1,775,975,96582.13
1,775,990,96806.71
1,778.04,990,96651.13
1,779.73,974.64,94696.78
1,780,762,97965.16
1,780.96,804.14,92311.03
1,782.18,558.95,91840.14
1,783.79,875.7,98725.57
1,783.84,903.1,98073.96
1,787.59,990,96473.82
1,790.73,976.9,96710.16
1,790.86,181.58,91894.18
1,793,377,99487.58
1,793.64,972.9,96450.77
1,794.69,957.83,98064.07
