sample_id,site_id,Total_Power,qW
5463,3,4077901.17,0.79
5464,3,4123028.99,0.8
5465,3,4099168.36,0.79
5466,3,4068196.33,0.78
5467,3,3968774.26,0.77
5468,3,3982733.39,0.77
5469,3,4024165.08,0.78
5470,3,3864687.91,0.75
5471,3,4008086.42,0.77
5472,3,3911524.78,0.75
5473,3,4016899.45,0.77
5474,3,4049897.39,0.78
5475,3,4022640.78,0.78
5476,3,4073403.16,0.79
5477,3,4090772.2,0.79
5478,3,3955872.92,0.76
5479,3,4089712.77,0.79
5480,3,4031240.61,0.78
5481,3,4106105.97,0.79
5482,3,4045059.71,0.78
5483,3,3927056.34,0.76
5484,3,4069868.46,0.79
5485,3,4014043.42,0.77
5486,3,3935214.34,0.76
5487,3,4098404.32,0.79
5488,3,3989198.58,0.77
5489,3,4077608.15,0.79
5490,3,4008086.42,0.77
5491,3,4027604.8,0.78
5492,3,4096887.55,0.79
5493,3,3974700.17,0.77
5494,3,4118475.47,0.79
5495,3,4009598.46,0.77
5496,3,4040767.22,0.78
5497,3,4022547.86,0.78
5498,3,4096567.1,0.79
5499,3,4089945.95,0.79
5500,3,3971518.72,0.77
5501,3,4074397.36,0.79
5502,3,4100535.16,0.79
5503,3,4065059.61,0.78
5504,3,4145252.22,0.8
5505,3,4092932.57,0.79
5506,3,4123311.17,0.8
5507,3,4116554.55,0.79
5508,3,3964472.45,0.76
5509,3,4019957.44,0.78
5510,3,3966894.36,0.77
5511,3,4076299.12,0.79
5512,3,4100397.43,0.79
5513,3,4016028.8,0.77
5514,3,4045059.71,0.78
5515,3,4090605.41,0.79
5516,3,4079797.83,0.79
5517,3,3929262.05,0.76
5518,3,4082479.79,0.79
5519,3,4067815.91,0.78
5520,3,3865077.55,0.75
5521,3,4046935.69,0.78
5522,3,4071149.91,0.79
5523,3,3965054.33,0.76
5524,3,4016899.45,0.77
5525,3,3929496.93,0.76
5526,3,4037994.81,0.78
5527,3,4003352.03,0.77
5528,3,4063678.83,0.78
5529,3,4054278.82,0.78
5530,3,3947903.9,0.76
5531,3,3968383.5,0.77
5532,3,4145252.22,0.8
5533,3,3904256.82,0.75
5534,3,3929299.31,0.76
5535,3,4101157.46,0.79
5536,3,3936382.5,0.76
5537,3,3973242.13,0.77
5538,3,3943438.26,0.76
5539,3,3957598.22,0.76
5540,3,4065104.62,0.78
5541,3,4116199.04,0.79
5542,3,3879232.92,0.75
5543,3,4099827.85,0.79
5544,3,3976873.4,0.77
5545,3,4036680.54,0.78
5546,3,4092932.57,0.79
5547,3,4063485.45,0.78
5548,3,3997357.5,0.77
5549,3,4084567.96,0.79
5550,3,3983774.18,0.77
5551,3,3981079.42,0.77
5552,3,4091801.84,0.79
5553,3,3991565.11,0.77
5554,3,4116303.83,0.79
5555,3,4081841.93,0.79
5556,3,4110370.62,0.79
5557,3,3968383.5,0.77
5558,3,4017493.18,0.78
5559,3,4095361.64,0.79
5560,3,4081147.09,0.79
5561,3,4074033.11,0.79
5562,3,3893506.34,0.75
5563,3,4089930.75,0.79
5564,3,4079757.32,0.79
5565,3,3924712.33,0.76
5566,3,3944767.63,0.76
5567,3,4092848.54,0.79
5568,3,4078592.61,0.79
5569,3,4033708.56,0.78
5570,3,4066003.89,0.78
5571,3,4092932.57,0.79
5572,3,4110764.37,0.79
5573,3,4064354.55,0.78
5574,3,4076004.58,0.79
5575,3,4031240.61,0.78
5576,3,4075966.37,0.79
5577,3,4104623.8,0.79
5578,3,3931364.12,0.76
5579,3,3883821.68,0.75
5580,3,4012304.06,0.77
5581,3,4106191.52,0.79
5582,3,4127582.86,0.8
5583,3,3992433.87,0.77
5584,3,4043832.84,0.78
5585,3,3963114.15,0.76
5586,3,3996561.89,0.77
5587,3,3958767.55,0.76
5588,3,4072588.49,0.79
5589,3,4090878.92,0.79
5590,3,4091568.35,0.79
5591,3,4011030.04,0.77
5592,3,4098301.71,0.79
5593,3,4099218.06,0.79
5594,3,4074595.46,0.79
5595,3,4006844.38,0.77
5596,3,4046614.79,0.78
5597,3,4090772.2,0.79
5598,3,3970022.33,0.77
5599,3,4089945.95,0.79
5600,3,4076299.12,0.79
5601,3,4066244.25,0.78
5602,3,4096328.64,0.79
5603,3,3934879.23,0.76
5604,3,4114117.01,0.79
5605,3,4007192.47,0.77
5606,3,4010613.97,0.77
5607,3,4116336.55,0.79
5608,3,4019957.44,0.78
5609,3,3934879.23,0.76
5610,3,4094371.94,0.79
5611,3,4019957.44,0.78
5612,3,3957783.07,0.76
5613,3,3958956.28,0.76
5614,3,4086881.88,0.79
5615,3,4099922.69,0.79
5616,3,4088748.99,0.79
5617,3,4074397.36,0.79
5618,3,4008086.42,0.77
5619,3,4113131.18,0.79
5620,3,4106191.52,0.79
5621,3,3979911.6,0.77
5622,3,4103462.58,0.79
5623,3,4098157.33,0.79
5624,3,3968773.07,0.77
5625,3,3891968.74,0.75
5626,3,4089497.98,0.79
5627,3,4103509.83,0.79
5628,3,4026094.5,0.78
5629,3,4072252.6,0.79
5630,3,3972015.88,0.77
5631,3,4002750.27,0.77
5632,3,4002986.33,0.77
5633,3,4092118.16,0.79
5634,3,4090313.21,0.79
5635,3,3987672.18,0.77
5636,3,4138403.53,0.8
5637,3,4037994.81,0.78
5638,3,4080392.9,0.79
5639,3,4116749.56,0.79
5640,3,4136565.27,0.8
5641,3,3994891.26,0.77
5642,3,3886543.78,0.75
5643,3,3992698.76,0.77
5644,3,4099262.14,0.79
5645,3,4039187.39,0.78
5646,3,4027604.8,0.78
5647,3,3874551.76,0.75
5648,3,4120351.98,0.79
5649,3,3977943.36,0.77
5650,3,3863677.3,0.75
5651,3,4033843.42,0.78
5652,3,3917105.05,0.76
5653,3,3968939.73,0.77
5654,3,4068811.11,0.78
5655,3,3934691.46,0.76
5656,3,3974691.24,0.77
5657,3,4132868.96,0.8
5658,3,4090266.76,0.79
5659,3,3947798.72,0.76
5660,3,4081152.29,0.79
5661,3,4073734.83,0.79
5662,3,4059189.64,0.78
5663,3,3921021.81,0.76
5664,3,4088056.78,0.79
5665,3,4044775.05,0.78
5666,3,4069762.75,0.79
5667,3,3911344.24,0.75
5668,3,4008086.42,0.77
5669,3,4096282.03,0.79
5670,3,4008677.7,0.77
5671,3,4139926.4,0.8
5672,3,4056095.38,0.78
5673,3,3995526.59,0.77
5674,3,3914156.97,0.76
5675,3,4089839.44,0.79
5676,3,4008086.42,0.77
5677,3,4058215.5,0.78
5678,3,4082303.65,0.79
5679,3,4059439.61,0.78
5680,3,3994857.16,0.77
5681,3,4102602.14,0.79
5682,3,3994355.52,0.77
5683,3,3921021.81,0.76
5684,3,3942930.75,0.76
5685,3,3968956.42,0.77
5686,3,4106638.49,0.79
5687,3,4054278.82,0.78
5688,3,4002736.09,0.77
5689,3,4068828.82,0.78
5690,3,4117491.2,0.79
5691,3,4040787.14,0.78
5692,3,4083056.81,0.79
5693,3,3965935.19,0.77
5694,3,3980486.31,0.77
5695,3,3928188.9,0.76
5696,3,3814622.87,0.74
5697,3,4113293.23,0.79
5698,3,4022547.86,0.78
5699,3,3932620.06,0.76
5700,3,4095753.18,0.79
5701,3,3931082.89,0.76
5702,3,4079797.83,0.79
5703,3,4075361.46,0.79
5704,3,3875779.9,0.75
5705,3,4002986.33,0.77
5706,3,3901873.67,0.75
5707,3,4098882.5,0.79
5708,3,4115748.69,0.79
5709,3,4076618.57,0.79
5710,3,4039187.39,0.78
5711,3,4045059.71,0.78
5712,3,4128977.43,0.8
5713,3,4073467.0,0.79
5714,3,4054588.82,0.78
5715,3,4090505.77,0.79
5716,3,3996365.85,0.77
5717,3,3969227.04,0.77
5718,3,4008086.42,0.77
5719,3,4022547.86,0.78
5720,3,4081416.38,0.79
5721,3,3903464.38,0.75
5722,3,4086825.18,0.79
5723,3,4116859.46,0.79
5724,3,4000637.72,0.77
5725,3,4040058.79,0.78
5726,3,4111341.29,0.79
5727,3,4111341.29,0.79
5728,3,3985166.33,0.77
5729,3,3926758.59,0.76
5730,3,4012825.31,0.77
5731,3,4087602.17,0.79
5732,3,4112006.76,0.79
5733,3,4066682.18,0.78
5734,3,4022334.48,0.78
5735,3,3968956.42,0.77
5736,3,4076299.12,0.79
5737,3,3997357.5,0.77
5738,3,4018614.72,0.78
5739,3,3973208.32,0.77
5740,3,3998136.56,0.77
5741,3,4121749.94,0.8
5742,3,4092842.14,0.79
5743,3,3999666.36,0.77
5744,3,4012571.59,0.77
5745,3,4045059.71,0.78
5746,3,3984262.28,0.77
5747,3,4095090.28,0.79
5748,3,4110146.9,0.79
5749,3,4074397.36,0.79
5750,3,3977917.29,0.77
5751,3,4102035.65,0.79
5752,3,4072588.49,0.79
5753,3,4002560.6,0.77
5754,3,3970172.61,0.77
5755,3,4138403.53,0.8
5756,3,4076299.12,0.79
5757,3,3975323.94,0.77
5758,3,4002986.33,0.77
5759,3,4002736.09,0.77
5760,3,4079797.83,0.79
5761,3,4024924.47,0.78
5762,3,4021646.03,0.78
5763,3,4053282.72,0.78
5764,3,3966030.94,0.77
5765,3,4066785.48,0.78
5766,3,4085660.49,0.79
5767,3,4021042.49,0.78
5768,3,3930058.48,0.76
5769,3,4053949.01,0.78
5770,3,4074601.5,0.79
5771,3,4037994.81,0.78
5772,3,4080412.2,0.79
5773,3,3956042.26,0.76
5774,3,3973779.27,0.77
5775,3,4081904.41,0.79
5776,3,4081147.09,0.79
5777,3,4094284.96,0.79
5778,3,4112278.42,0.79
5779,3,3919563.85,0.76
5780,3,4055725.55,0.78
5781,3,4076846.97,0.79
5782,3,4014014.28,0.77
5783,3,3970982.87,0.77
5784,3,4068930.96,0.78
5785,3,4011006.21,0.77
5786,3,4081788.84,0.79
5787,3,3997357.5,0.77
5788,3,3958448.43,0.76
5789,3,3947076.01,0.76
5790,3,3971357.14,0.77
5791,3,3884867.01,0.75
5792,3,3942392.04,0.76
5793,3,4092316.1,0.79
5794,3,4000930.71,0.77
5795,3,3989811.33,0.77
5796,3,4045059.71,0.78
5797,3,4085650.45,0.79
5798,3,3933525.11,0.76
5799,3,4085412.91,0.79
5800,3,3981625.4,0.77
5801,3,4002736.09,0.77
5802,3,4083202.71,0.79
5803,3,3982970.46,0.77
5804,3,3991565.11,0.77
5805,3,4064395.45,0.78
5806,3,3943742.59,0.76
5807,3,3994035.32,0.77
5808,3,4002736.09,0.77
5809,3,4076744.89,0.79
5810,3,4102160.44,0.79
5811,3,4072504.39,0.79
5812,3,3991768.83,0.77
5813,3,3959540.86,0.76
5814,3,4009771.69,0.77
5815,3,4064457.79,0.78
5816,3,4103932.75,0.79
5817,3,4011030.04,0.77
5818,3,4106999.4,0.79
5819,3,4071699.49,0.79
5820,3,3973480.59,0.77
5821,3,3986579.81,0.77
5822,3,4071977.02,0.79
5823,3,4008086.42,0.77
5824,3,4008086.42,0.77
5825,3,3931243.96,0.76
5826,3,3974465.1,0.77
5827,3,3823038.57,0.74
5828,3,4106025.75,0.79
5829,3,4077175.72,0.79
5830,3,4106025.75,0.79
5831,3,4081941.98,0.79
5832,3,4033708.56,0.78
5833,3,4073356.4,0.79
5834,3,4030563.04,0.78
5835,3,4037994.81,0.78
5836,3,4089783.94,0.79
5837,3,4067975.33,0.78
5838,3,4087336.08,0.79
5839,3,3987604.15,0.77
5840,3,4010690.96,0.77
5841,3,4052846.99,0.78
5842,3,3876857.21,0.75
5843,3,4059901.44,0.78
5844,3,4011030.04,0.77
5845,3,3889678.4,0.75
5846,3,4045901.89,0.78
5847,3,4009064.95,0.77
5848,3,3969153.75,0.77
5849,3,3970873.23,0.77
5850,3,4065059.61,0.78
5851,3,4106191.52,0.79
5852,3,4061813.62,0.78
5853,3,3972949.22,0.77
5854,3,4081147.09,0.79
5855,3,3895477.14,0.75
5856,3,4034248.45,0.78
5857,3,4114831.15,0.79
5858,3,3967728.01,0.77
5859,3,4001275.67,0.77
5860,3,4041464.42,0.78
5861,3,4111870.96,0.79
5862,3,3907496.83,0.75
5863,3,4068828.82,0.78
5864,3,4040956.42,0.78
5865,3,4056812.73,0.78
5866,3,4022594.49,0.78
5867,3,3963164.48,0.76
5868,3,4015760.89,0.77
5869,3,4107855.72,0.79
5870,3,3798571.27,0.73
5871,3,3913761.21,0.76
5872,3,4050354.81,0.78
5873,3,4027604.8,0.78
5874,3,4081941.98,0.79
5875,3,3987011.86,0.77
5876,3,4063332.68,0.78
5877,3,3903172.05,0.75
5878,3,4093672.88,0.79
5879,3,4068896.68,0.78
5880,3,4076661.43,0.79
5881,3,4077901.17,0.79
5882,3,3852765.08,0.74
5883,3,4050349.3,0.78
5884,3,4053977.19,0.78
5885,3,3998677.33,0.77
5886,3,4068560.37,0.78
5887,3,4011030.04,0.77
5888,3,3855871.43,0.74
5889,3,4094618.22,0.79
5890,3,3910999.99,0.75
5891,3,3959012.77,0.76
5892,3,4031240.61,0.78
5893,3,4036680.54,0.78
5894,3,4090266.76,0.79
5895,3,4100219.73,0.79
5896,3,4082354.91,0.79
5897,3,4068828.82,0.78
5898,3,3917809.91,0.76
5899,3,4088062.87,0.79
5900,3,4018202.98,0.78
5901,3,3917594.48,0.76
5902,3,4123428.87,0.8
5903,3,3933747.19,0.76
5904,3,3992601.27,0.77
5905,3,3903172.05,0.75
5906,3,4081904.41,0.79
5907,3,4072606.46,0.79
5908,3,4031240.61,0.78
5909,3,3968383.5,0.77
5910,3,4090505.77,0.79
5911,3,4062872.78,0.78
5912,3,4061708.48,0.78
5913,3,3925742.01,0.76
5914,3,4094663.35,0.79
5915,3,4080392.9,0.79
5916,3,4083746.22,0.79
5917,3,3971643.03,0.77
5918,3,4014955.48,0.77
5919,3,4085461.88,0.79
5920,3,3905109.58,0.75
5921,3,4113293.23,0.79
5922,3,4029230.12,0.78
5923,3,4022547.86,0.78
5924,3,4136565.27,0.8
5925,3,4059935.74,0.78
5926,3,3956517.78,0.76
5927,3,3948316.8,0.76
5928,3,3930527.11,0.76
5929,3,3981703.38,0.77
5930,3,4044775.05,0.78
5931,3,4089756.7,0.79
5932,3,4068828.82,0.78
5933,3,4064368.43,0.78
5934,3,4054116.23,0.78
5935,3,4070880.53,0.79
5936,3,3971357.14,0.77
5937,3,4068930.96,0.78
5938,3,3943655.9,0.76
5939,3,4039187.39,0.78
5940,3,4021042.49,0.78
5941,3,4081147.09,0.79
5942,3,4079306.0,0.79
5943,3,3958667.54,0.76
5944,3,3911524.78,0.75
5945,3,4015617.84,0.77
5946,3,4033469.22,0.78
5947,3,4081147.09,0.79
5948,3,3906370.95,0.75
5949,3,4082997.73,0.79
5950,3,3907066.83,0.75
5951,3,4091536.72,0.79
5952,3,3973779.27,0.77
5953,3,4128041.17,0.8
5954,3,4036680.54,0.78
5955,3,4083202.71,0.79
5956,3,4079684.52,0.79
5957,3,4062520.29,0.78
5958,3,3786314.53,0.73
5959,3,4113184.98,0.79
5960,3,4089558.36,0.79
5961,3,4071699.49,0.79
5962,3,4001275.67,0.77
5963,3,4081820.05,0.79
5964,3,4072254.01,0.79
5965,3,4092848.54,0.79
5966,3,4085790.45,0.79
5967,3,3995772.39,0.77
5968,3,4093967.3,0.79
5969,3,3934308.42,0.76
5970,3,4018202.98,0.78
5971,3,4073019.58,0.79
5972,3,4084228.35,0.79
5973,3,4076299.12,0.79
5974,3,4079757.32,0.79
5975,3,4085171.78,0.79
5976,3,4079797.83,0.79
5977,3,4069786.21,0.79
5978,3,4079797.83,0.79
5979,3,4081576.24,0.79
5980,3,4040466.64,0.78
5981,3,3954188.0,0.76
5982,3,4049897.39,0.78
5983,3,4104791.29,0.79
5984,3,4016119.59,0.77
5985,3,3949842.6,0.76
5986,3,3788037.3,0.73
5987,3,4018575.01,0.78
5988,3,3911542.17,0.75
5989,3,3903095.92,0.75
5990,3,3978607.69,0.77
5991,3,4074397.36,0.79
5992,3,3977247.82,0.77
5993,3,4057097.57,0.78
5994,3,4046257.71,0.78
5995,3,4025992.64,0.78
5996,3,4116303.83,0.79
5997,3,3946887.16,0.76
5998,3,4093967.3,0.79
5999,3,3948409.87,0.76
6000,3,4096292.1,0.79
6001,3,4070413.19,0.79
6002,3,3936691.89,0.76
6003,3,4022547.86,0.78
6004,3,4085753.02,0.79
6005,3,3982733.39,0.77
6006,3,4111487.4,0.79
6007,3,4011030.04,0.77
6008,3,3956935.14,0.76
6009,3,3885331.4,0.75
6010,3,4069625.88,0.79
6011,3,4097942.06,0.79
6012,3,4001349.82,0.77
6013,3,4040546.88,0.78
6014,3,3975926.05,0.77
6015,3,4096499.85,0.79
6016,3,4084595.34,0.79
6017,3,4084551.87,0.79
6018,3,4080079.48,0.79
6019,3,4019190.93,0.78
6020,3,4004597.85,0.77
6021,3,4018202.98,0.78
6022,3,4086818.38,0.79
6023,3,3945293.37,0.76
6024,3,4107434.7,0.79
6025,3,4076744.89,0.79
6026,3,4072202.26,0.79
6027,3,4111601.67,0.79
6028,3,3959940.67,0.76
6029,3,3888161.4,0.75
6030,3,4063600.28,0.78
6031,3,4087594.8,0.79
6032,3,4027604.8,0.78
6033,3,3997357.5,0.77
6034,3,4095361.64,0.79
6035,3,4025290.13,0.78
6036,3,3939358.09,0.76
6037,3,4102475.53,0.79
6038,3,4051113.71,0.78
6039,3,3975877.36,0.77
6040,3,4004709.83,0.77
6041,3,3872439.75,0.75
6042,3,4050966.82,0.78
6043,3,3942933.25,0.76
6044,3,3997357.5,0.77
6045,3,4127609.92,0.8
6046,3,4022375.28,0.78
6047,3,4018202.98,0.78
6048,3,4112734.56,0.79
6049,3,3957923.68,0.76
6050,3,4008737.36,0.77
6051,3,4074595.46,0.79
6052,3,4127609.92,0.8
6053,3,4040058.79,0.78
6054,3,4066785.48,0.78
6055,3,3943957.38,0.76
6056,3,4085660.49,0.79
6057,3,3842965.82,0.74
6058,3,3969740.65,0.77
6059,3,4097590.04,0.79
6060,3,4107434.7,0.79
6061,3,4047418.45,0.78
6062,3,4085226.51,0.79
6063,3,4076823.36,0.79
6064,3,3792753.01,0.73
6065,3,3960703.25,0.76
6066,3,4109556.15,0.79
6067,3,4003465.6,0.77
6068,3,4050679.09,0.78
6069,3,4008511.14,0.77
6070,3,3980317.34,0.77
6071,3,4074397.36,0.79
6072,3,3984983.18,0.77
6073,3,3983987.42,0.77
6074,3,3923209.37,0.76
6075,3,3978532.98,0.77
6076,3,4123208.29,0.8
6077,3,4081736.11,0.79
6078,3,4021640.52,0.78
6079,3,3919069.17,0.76
6080,3,4009289.54,0.77
6081,3,4119413.97,0.79
6082,3,4012359.24,0.77
6083,3,4111799.68,0.79
6084,3,3951314.76,0.76
6085,3,3956531.5,0.76
6086,3,4115807.81,0.79
6087,3,4018575.01,0.78
6088,3,4007192.47,0.77
6089,3,4000930.71,0.77
6090,3,4002736.09,0.77
6091,3,4088062.87,0.79
6092,3,4090528.09,0.79
6093,3,3952335.0,0.76
6094,3,4031921.88,0.78
6095,3,4040533.84,0.78
6096,3,4085265.69,0.79
6097,3,4028614.36,0.78
6098,3,3932075.2,0.76
6099,3,3864634.4,0.75
6100,3,3913299.14,0.75
6101,3,3964840.5,0.76
6102,3,3834514.23,0.74
6103,3,4089945.95,0.79
6104,3,4076661.43,0.79
6105,3,4129460.45,0.8
6106,3,3984798.92,0.77
6107,3,4021042.49,0.78
6108,3,4033708.56,0.78
6109,3,3978607.69,0.77
6110,3,4040590.06,0.78
6111,3,4018732.45,0.78
6112,3,4008473.25,0.77
6113,3,4090266.76,0.79
6114,3,4021646.03,0.78
6115,3,4022594.49,0.78
6116,3,4102519.73,0.79
6117,3,4121749.94,0.8
6118,3,4041340.01,0.78
6119,3,4036649.26,0.78
6120,3,4035646.8,0.78
6121,3,3820343.92,0.74
6122,3,4120472.32,0.79
6123,3,4123208.29,0.8
6124,3,3989290.29,0.77
6125,3,4031006.41,0.78
6126,3,3970407.92,0.77
6127,3,4032636.66,0.78
6128,3,4125968.48,0.8
6129,3,4089153.82,0.79
6130,3,4089153.82,0.79
6131,3,4008737.36,0.77
6132,3,4057646.73,0.78
6133,3,4076295.82,0.79
6134,3,4131856.47,0.8
6135,3,4079797.83,0.79
6136,3,4081985.85,0.79
6137,3,4080392.9,0.79
6138,3,4102117.46,0.79
6139,3,4042720.68,0.78
6140,3,4082479.79,0.79
6141,3,4002560.6,0.77
6142,3,3923816.58,0.76
6143,3,4064045.29,0.78
6144,3,4002986.33,0.77
6145,3,4063332.68,0.78
6146,3,4097171.15,0.79
6147,3,3942167.71,0.76
6148,3,4064395.45,0.78
6149,3,4111870.96,0.79
6150,3,3970172.61,0.77
6151,3,3892857.06,0.75
6152,3,4059901.44,0.78
6153,3,4095634.76,0.79
6154,3,4013220.11,0.77
6155,3,3973771.77,0.77
6156,3,4049823.08,0.78
6157,3,4064615.37,0.78
6158,3,3980739.91,0.77
6159,3,4070413.19,0.79
6160,3,3876417.61,0.75
6161,3,3995436.61,0.77
6162,3,4076295.82,0.79
6163,3,3855598.69,0.74
6164,3,4039547.15,0.78
6165,3,4102932.26,0.79
6166,3,3974691.24,0.77
6167,3,4067005.06,0.78
6168,3,4110370.62,0.79
6169,3,4079306.0,0.79
6170,3,3972737.08,0.77
6171,3,3970730.24,0.77
6172,3,4102873.34,0.79
6173,3,4021042.49,0.78
6174,3,3980667.43,0.77
6175,3,4106025.75,0.79
6176,3,4014955.48,0.77
6177,3,4050021.13,0.78
6178,3,4055452.12,0.78
6179,3,4002986.33,0.77
6180,3,3960027.61,0.76
6181,3,3943366.37,0.76
6182,3,4027409.97,0.78
6183,3,3965600.7,0.77
6184,3,3934561.06,0.76
6185,3,3921021.81,0.76
6186,3,4106775.01,0.79
6187,3,4081841.93,0.79
6188,3,3849734.91,0.74
6189,3,3907962.35,0.75
6190,3,3972645.2,0.77
6191,3,4079862.95,0.79
6192,3,3903351.0,0.75
6193,3,3948717.97,0.76
6194,3,4024800.84,0.78
6195,3,3878662.75,0.75
6196,3,4096055.33,0.79
6197,3,3983357.45,0.77
6198,3,3903095.92,0.75
6199,3,3997357.5,0.77
6200,3,4068279.35,0.78
6201,3,3891960.72,0.75
6202,3,4085366.66,0.79
6203,3,3696872.21,0.71
6204,3,3869448.54,0.75
6205,3,4022547.86,0.78
6206,3,4110764.37,0.79
6207,3,4105976.39,0.79
6208,3,4022547.86,0.78
6209,3,4011030.04,0.77
6210,3,4049618.53,0.78
6211,3,3936634.46,0.76
6212,3,4099262.14,0.79
6213,3,4019190.93,0.78
6214,3,4086825.18,0.79
6215,3,3938861.51,0.76
6216,3,4087933.88,0.79
6217,3,4068828.82,0.78
6218,3,3979731.95,0.77
6219,3,4061959.35,0.78
6220,3,4003687.38,0.77
6221,3,3895513.33,0.75
6222,3,4101757.52,0.79
6223,3,4022375.28,0.78
6224,3,4139926.4,0.8
6225,3,4061239.15,0.78
6226,3,3956141.98,0.76
6227,3,4022547.86,0.78
6228,3,4093890.81,0.79
6229,3,4097134.19,0.79
6230,3,3997357.5,0.77
6231,3,4106269.88,0.79
6232,3,3982929.61,0.77
6233,3,3998110.77,0.77
6234,3,4085279.86,0.79
6235,3,4022375.28,0.78
6236,3,3774129.59,0.73
6237,3,3907066.83,0.75
6238,3,4018575.01,0.78
6239,3,4068094.89,0.78
6240,3,3971673.68,0.77
6241,3,3957894.3,0.76
6242,3,3861010.77,0.74
6243,3,3863607.67,0.75
6244,3,3957783.07,0.76
6245,3,3998136.56,0.77
6246,3,3955230.11,0.76
6247,3,4067430.93,0.78
6248,3,4043253.1,0.78
6249,3,4107614.51,0.79
6250,3,4076846.97,0.79
6251,3,4019957.44,0.78
6252,3,3991889.25,0.77
6253,3,3911278.39,0.75
6254,3,4082354.91,0.79
6255,3,4081904.79,0.79
6256,3,4005469.62,0.77
6257,3,4127609.92,0.8
6258,3,4044431.17,0.78
6259,3,3853105.72,0.74
6260,3,4056284.71,0.78
6261,3,3969483.74,0.77
6262,3,4079797.83,0.79
6263,3,4095624.59,0.79
6264,3,4092300.99,0.79
6265,3,4027604.8,0.78
6266,3,4116021.24,0.79
6267,3,4001349.82,0.77
6268,3,4024800.84,0.78
6269,3,4090505.77,0.79
6270,3,4033708.56,0.78
6271,3,3968383.5,0.77
6272,3,4050910.36,0.78
6273,3,4082479.79,0.79
6274,3,4079445.47,0.79
6275,3,4079797.83,0.79
6276,3,4106191.52,0.79
6277,3,3933852.99,0.76
6278,3,4002736.09,0.77
6279,3,4021155.92,0.78
6280,3,4081147.09,0.79
6281,3,4066244.25,0.78
6282,3,4102602.14,0.79
6283,3,4127582.86,0.8
6284,3,4063485.45,0.78
6285,3,4106775.01,0.79
6286,3,3968213.52,0.77
6287,3,4128977.43,0.8
6288,3,4021042.49,0.78
6289,3,4095134.03,0.79
6290,3,3931359.53,0.76
6291,3,4120578.69,0.79
6292,3,4018202.98,0.78
6293,3,4043253.1,0.78
6294,3,4064354.55,0.78
6295,3,4080079.48,0.79
6296,3,3923127.26,0.76
6297,3,4021042.49,0.78
6298,3,3982908.4,0.77
6299,3,3957454.38,0.76
6300,3,4031240.61,0.78
6301,3,4040590.06,0.78
6302,3,4058021.43,0.78
6303,3,3993641.4,0.77
6304,3,4011030.04,0.77
6305,3,3964168.44,0.76
6306,3,3974902.12,0.77
6307,3,4076823.36,0.79
6308,3,4070710.1,0.79
6309,3,4099218.06,0.79
6310,3,3930056.38,0.76
6311,3,4077798.49,0.79
6312,3,3968995.44,0.77
6313,3,4006039.87,0.77
6314,3,4047418.45,0.78
6315,3,4031051.68,0.78
6316,3,3988818.03,0.77
6317,3,4045059.71,0.78
6318,3,4039187.39,0.78
6319,3,4059935.74,0.78
6320,3,3900872.97,0.75
6321,3,4108714.56,0.79
6322,3,4074305.66,0.79
6323,3,4008086.42,0.77
6324,3,4045059.71,0.78
6325,3,4073734.83,0.79
6326,3,4066003.89,0.78
6327,3,4006005.9,0.77
6328,3,4079797.83,0.79
6329,3,4095202.48,0.79
6330,3,4078895.01,0.79
6331,3,4079684.52,0.79
6332,3,4010088.1,0.77
6333,3,4085827.54,0.79
6334,3,4003421.19,0.77
6335,3,4002977.94,0.77
6336,3,4103648.71,0.79
6337,3,3991768.83,0.77
6338,3,4086811.04,0.79
6339,3,4072287.64,0.79
6340,3,3974742.44,0.77
6341,3,4090100.36,0.79
6342,3,3942976.51,0.76
6343,3,3979731.95,0.77
6344,3,3830053.77,0.74
6345,3,4041464.42,0.78
6346,3,4079834.54,0.79
6347,3,4089153.82,0.79
6348,3,3982177.97,0.77
6349,3,4077308.35,0.79
6350,3,4008737.36,0.77
6351,3,4031051.68,0.78
6352,3,4010111.8,0.77
6353,3,3858258.87,0.74
6354,3,4021042.49,0.78
6355,3,4089376.72,0.79
6356,3,4090234.73,0.79
6357,3,4068279.35,0.78
6358,3,4090772.2,0.79
6359,3,4082997.73,0.79
6360,3,3926798.62,0.76
6361,3,3985166.33,0.77
6362,3,4098404.32,0.79
6363,3,4078426.01,0.79
6364,3,4081875.99,0.79
6365,3,4091631.01,0.79
6366,3,4022547.86,0.78
6367,3,4010295.04,0.77
6368,3,3956744.33,0.76
6369,3,4101157.46,0.79
6370,3,3998974.46,0.77
6371,3,3950991.9,0.76
6372,3,4050021.13,0.78
6373,3,4071133.09,0.79
6374,3,4096292.1,0.79
6375,3,4104202.73,0.79
6376,3,4104862.36,0.79
6377,3,4074397.36,0.79
6378,3,4011030.04,0.77
6379,3,3998136.56,0.77
6380,3,3887172.88,0.75
6381,3,4031240.61,0.78
6382,3,4077473.82,0.79
6383,3,3899982.57,0.75
6384,3,3945575.02,0.76
6385,3,4086825.18,0.79
6386,3,4061813.62,0.78
6387,3,4002986.33,0.77
6388,3,3917809.91,0.76
6389,3,4065059.61,0.78
6390,3,4092932.57,0.79
6391,3,4119500.01,0.79
6392,3,4055452.12,0.78
6393,3,4090926.91,0.79
6394,3,3967962.01,0.77
