sample_id,site_id,Total_Power,qW
998,2,7163115.67,0.74
999,2,7118303.88,0.74
1000,2,6887711.2,0.71
1001,2,6896241.99,0.72
1002,2,7144020.23,0.74
1003,2,7238675.57,0.75
1004,2,7347334.33,0.76
1005,2,6859129.46,0.71
1006,2,6954880.07,0.72
1007,2,7257347.26,0.75
1008,2,6527827.11,0.68
1009,2,7233495.59,0.75
1010,2,7021326.81,0.73
1011,2,7159301.69,0.74
1012,2,7170866.71,0.74
1013,2,7256851.21,0.75
1014,2,7239197.43,0.75
1015,2,7340347.15,0.76
1016,2,6835785.26,0.71
1017,2,7242819.12,0.75
1018,2,7163115.67,0.74
1019,2,6814626.8,0.71
1020,2,7190916.25,0.75
1021,2,7264891.48,0.75
1022,2,7276289.09,0.76
1023,2,7064020.69,0.73
1024,2,6861943.8,0.71
1025,2,6957278.28,0.72
1026,2,7282163.6,0.76
1027,2,7207172.12,0.75
1028,2,7159446.96,0.74
1029,2,7323918.51,0.76
1030,2,7160446.23,0.74
1031,2,7139962.62,0.74
1032,2,6829868.09,0.71
1033,2,7048658.84,0.73
1034,2,7038443.75,0.73
1035,2,6789910.41,0.7
1036,2,7298251.35,0.76
1037,2,7282163.6,0.76
1038,2,6773812.16,0.7
1039,2,6849264.25,0.71
1040,2,7277303.85,0.76
1041,2,6794291.98,0.7
1042,2,6891365.84,0.72
1043,2,7209791.4,0.75
1044,2,6820254.31,0.71
1045,2,7238675.57,0.75
1046,2,7152420.5,0.74
1047,2,7287179.91,0.76
1048,2,7163115.67,0.74
1049,2,7273760.24,0.75
1050,2,7190847.02,0.75
1051,2,7204365.09,0.75
1052,2,6911567.95,0.72
1053,2,7256851.21,0.75
1054,2,7216923.26,0.75
1055,2,7287532.33,0.76
1056,2,7152343.77,0.74
1057,2,7158797.77,0.74
1058,2,7311861.68,0.76
1059,2,7282163.6,0.76
1060,2,7191011.49,0.75
1061,2,6888193.99,0.71
1062,2,6696843.7,0.69
1063,2,7160446.23,0.74
1064,2,7241334.28,0.75
1065,2,6804807.9,0.71
1066,2,7312948.15,0.76
1067,2,6865606.31,0.71
1068,2,7243026.31,0.75
1069,2,6911567.95,0.72
1070,2,7241290.68,0.75
1071,2,6866059.47,0.71
1072,2,7190394.49,0.75
1073,2,7191259.93,0.75
1074,2,7321841.59,0.76
1075,2,6763603.55,0.7
1076,2,7036155.37,0.73
1077,2,6878727.79,0.71
1078,2,7298547.42,0.76
1079,2,7243588.04,0.75
1080,2,7233495.59,0.75
1081,2,6869764.91,0.71
1082,2,7222666.71,0.75
1083,2,6940638.3,0.72
1084,2,7282413.61,0.76
1085,2,6794598.27,0.71
1086,2,7240577.77,0.75
1087,2,6840814.03,0.71
1088,2,7275907.27,0.75
1089,2,6983717.99,0.72
1090,2,7277642.48,0.76
1091,2,6773812.16,0.7
1092,2,7238675.57,0.75
1093,2,7258654.54,0.75
1094,2,6822668.77,0.71
1095,2,6989824.44,0.73
1096,2,7283089.73,0.76
1097,2,6794917.49,0.71
1098,2,6758083.16,0.7
1099,2,7257985.04,0.75
1100,2,7282413.61,0.76
1101,2,7064020.69,0.73
1102,2,7260222.61,0.75
1103,2,7264891.48,0.75
1104,2,6941155.1,0.72
1105,2,7295076.22,0.76
1106,2,7280804.85,0.76
1107,2,6777545.04,0.7
1108,2,7275471.97,0.75
1109,2,7204365.09,0.75
1110,2,7238675.57,0.75
1111,2,7275907.27,0.75
1112,2,6838493.46,0.71
1113,2,7307626.98,0.76
1114,2,7191259.93,0.75
1115,2,6592419.19,0.68
1116,2,7305043.09,0.76
1117,2,7022107.22,0.73
1118,2,7307054.68,0.76
1119,2,7250490.5,0.75
1120,2,7026340.69,0.73
1121,2,7253506.53,0.75
1122,2,7037453.98,0.73
1123,2,6838215.99,0.71
1124,2,7323918.51,0.76
1125,2,6753933.98,0.7
1126,2,7203357.99,0.75
1127,2,7118314.44,0.74
1128,2,7263509.2,0.75
1129,2,6857835.78,0.71
1130,2,7185982.13,0.75
1131,2,7153431.07,0.74
1132,2,7275471.97,0.75
1133,2,7145087.26,0.74
1134,2,7186441.76,0.75
1135,2,7091717.26,0.74
1136,2,7323918.51,0.76
1137,2,7103561.27,0.74
1138,2,7149004.13,0.74
1139,2,7157421.59,0.74
1140,2,7257347.26,0.75
1141,2,6793603.85,0.7
1142,2,7248294.19,0.75
1143,2,7311861.68,0.76
1144,2,6722500.4,0.7
1145,2,7219447.7,0.75
1146,2,7280415.08,0.76
1147,2,6833926.6,0.71
1148,2,7091871.72,0.74
1149,2,7342100.35,0.76
1150,2,7236666.48,0.75
1151,2,6924574.81,0.72
1152,2,7187191.76,0.75
1153,2,7260222.61,0.75
1154,2,7241082.35,0.75
1155,2,6697567.26,0.69
1156,2,7269451.57,0.75
1157,2,7282413.61,0.76
1158,2,7317171.59,0.76
1159,2,6651080.32,0.69
1160,2,7280530.57,0.76
1161,2,7190899.74,0.75
1162,2,7153695.79,0.74
1163,2,6986134.71,0.72
1164,2,7218404.53,0.75
1165,2,7259405.15,0.75
1166,2,6883577.06,0.71
1167,2,7301280.44,0.76
1168,2,7190899.74,0.75
1169,2,7221333.4,0.75
1170,2,6760716.55,0.7
1171,2,7064020.69,0.73
1172,2,6758388.07,0.7
1173,2,7271889.52,0.75
1174,2,7248294.19,0.75
1175,2,7296878.66,0.76
1176,2,7185982.13,0.75
1177,2,7260222.61,0.75
1178,2,7177569.52,0.74
1179,2,7312948.15,0.76
1180,2,7064020.69,0.73
1181,2,7185982.13,0.75
1182,2,6576253.92,0.68
1183,2,7153695.79,0.74
1184,2,6807948.23,0.71
1185,2,7021106.71,0.73
1186,2,7089930.35,0.74
1187,2,7305043.09,0.76
1188,2,7277303.85,0.76
1189,2,7330592.01,0.76
1190,2,6884894.01,0.71
1191,2,7153431.07,0.74
1192,2,7118098.74,0.74
1193,2,7253506.53,0.75
1194,2,7123165.89,0.74
1195,2,7276234.11,0.75
1196,2,7082102.06,0.73
1197,2,7240577.77,0.75
1198,2,6498621.45,0.67
1199,2,7170866.71,0.74
1200,2,6959021.91,0.72
1201,2,6807088.86,0.71
1202,2,6977489.31,0.72
1203,2,7159139.9,0.74
1204,2,6917124.49,0.72
1205,2,7289298.77,0.76
1206,2,7270121.32,0.75
1207,2,7283113.68,0.76
1208,2,7307006.96,0.76
1209,2,7014046.95,0.73
1210,2,7167749.16,0.74
1211,2,7230085.84,0.75
1212,2,7032458.56,0.73
1213,2,7190899.74,0.75
1214,2,7312948.15,0.76
1215,2,6871187.46,0.71
1216,2,6798025.08,0.71
1217,2,7199027.27,0.75
1218,2,6789126.21,0.7
1219,2,6961951.5,0.72
1220,2,6773731.96,0.7
1221,2,7119631.77,0.74
1222,2,7270599.08,0.75
1223,2,6874716.8,0.71
1224,2,6802332.14,0.71
1225,2,7290842.72,0.76
1226,2,7302740.43,0.76
1227,2,7241290.68,0.75
1228,2,7029944.78,0.73
1229,2,6776625.25,0.7
1230,2,6910710.32,0.72
1231,2,6752564.26,0.7
1232,2,7187191.76,0.75
1233,2,6592667.58,0.68
1234,2,7280415.08,0.76
1235,2,7311861.68,0.76
1236,2,7120388.64,0.74
1237,2,7240886.22,0.75
1238,2,7130434.77,0.74
1239,2,6814184.89,0.71
1240,2,7028202.35,0.73
1241,2,7054192.96,0.73
1242,2,7172065.6,0.74
1243,2,7307054.68,0.76
1244,2,7218040.4,0.75
1245,2,7253506.53,0.75
1246,2,7249335.15,0.75
1247,2,7021966.4,0.73
1248,2,6916645.73,0.72
1249,2,7289770.88,0.76
1250,2,7226217.11,0.75
1251,2,7109935.86,0.74
1252,2,7290842.72,0.76
1253,2,6856727.98,0.71
1254,2,7276644.09,0.76
1255,2,6526118.34,0.68
1256,2,7136251.4,0.74
1257,2,7196674.16,0.75
1258,2,7156763.1,0.74
1259,2,6833926.6,0.71
1260,2,7298547.42,0.76
1261,2,7295076.22,0.76
1262,2,7152392.31,0.74
1263,2,7233495.59,0.75
1264,2,6859868.04,0.71
1265,2,7152343.77,0.74
1266,2,6905327.12,0.72
1267,2,7176052.26,0.74
1268,2,7282163.6,0.76
1269,2,7294980.1,0.76
1270,2,7238145.14,0.75
1271,2,7280530.57,0.76
1272,2,6815971.84,0.71
1273,2,6878350.72,0.71
1274,2,6848904.01,0.71
1275,2,7106126.33,0.74
1276,2,6833251.83,0.71
1277,2,7111005.24,0.74
1278,2,6795362.25,0.71
1279,2,6785989.45,0.7
1280,2,6932357.15,0.72
1281,2,6819175.66,0.71
1282,2,6708060.83,0.7
1283,2,7263509.2,0.75
1284,2,6791772.17,0.7
1285,2,7202756.57,0.75
1286,2,7173573.49,0.74
1287,2,7149861.31,0.74
1288,2,7068285.71,0.73
1289,2,7229932.38,0.75
1290,2,7268250.23,0.75
1291,2,7241290.68,0.75
1292,2,6806969.92,0.71
1293,2,7153695.79,0.74
1294,2,7243588.04,0.75
1295,2,6472746.67,0.67
1296,2,7263509.2,0.75
1297,2,7157475.56,0.74
1298,2,7054287.31,0.73
1299,2,6880972.99,0.71
1300,2,6943737.3,0.72
1301,2,7185982.13,0.75
1302,2,7230085.84,0.75
1303,2,7312948.15,0.76
1304,2,6822467.81,0.71
1305,2,7307054.68,0.76
1306,2,7152463.1,0.74
1307,2,7286339.37,0.76
1308,2,6851589.86,0.71
1309,2,7264891.48,0.75
1310,2,6784036.58,0.7
1311,2,7276779.8,0.76
1312,2,7230325.33,0.75
1313,2,7327279.37,0.76
1314,2,7153695.79,0.74
1315,2,6797431.95,0.71
1316,2,7192187.28,0.75
1317,2,6654517.66,0.69
1318,2,6750922.02,0.7
1319,2,6993296.82,0.73
1320,2,7238675.57,0.75
1321,2,6523608.39,0.68
1322,2,7133812.98,0.74
1323,2,7135408.68,0.74
1324,2,7312486.52,0.76
1325,2,7283089.73,0.76
1326,2,6873554.04,0.71
1327,2,7152392.31,0.74
1328,2,7115819.92,0.74
1329,2,7242009.83,0.75
1330,2,7312486.52,0.76
1331,2,6958568.47,0.72
1332,2,7152343.77,0.74
1333,2,7307385.89,0.76
1334,2,7187191.76,0.75
1335,2,7170866.71,0.74
1336,2,7263724.85,0.75
1337,2,7282955.2,0.76
1338,2,6840038.45,0.71
1339,2,7260222.61,0.75
1340,2,7250962.19,0.75
1341,2,6826597.29,0.71
1342,2,6821385.73,0.71
1343,2,7323918.51,0.76
1344,2,7187191.76,0.75
1345,2,7221302.48,0.75
1346,2,7045994.36,0.73
1347,2,7276779.8,0.76
1348,2,6739999.8,0.7
1349,2,6658333.02,0.69
1350,2,6866250.12,0.71
1351,2,7289770.88,0.76
1352,2,6901483.29,0.72
1353,2,7327279.37,0.76
1354,2,7157405.55,0.74
1355,2,7276234.11,0.75
1356,2,7170866.71,0.74
1357,2,6798661.08,0.71
1358,2,7317282.47,0.76
1359,2,7078892.84,0.73
1360,2,7059346.61,0.73
1361,2,7170866.71,0.74
1362,2,7015228.74,0.73
1363,2,7212889.94,0.75
1364,2,7260222.61,0.75
1365,2,7335878.52,0.76
1366,2,7312486.52,0.76
1367,2,7287179.91,0.76
1368,2,7219470.51,0.75
1369,2,7196674.16,0.75
1370,2,6874193.5,0.71
1371,2,7168256.2,0.74
1372,2,7169823.97,0.74
1373,2,6908899.19,0.72
1374,2,7031395.85,0.73
1375,2,6667682.68,0.69
1376,2,6871721.8,0.71
1377,2,6926603.5,0.72
1378,2,7233495.59,0.75
1379,2,7156763.1,0.74
1380,2,7196399.99,0.75
1381,2,7276124.16,0.75
1382,2,6949415.05,0.72
1383,2,6966868.71,0.72
1384,2,7323918.51,0.76
1385,2,7231197.64,0.75
1386,2,7043423.94,0.73
1387,2,7181775.5,0.75
1388,2,7311861.68,0.76
1389,2,6935849.03,0.72
1390,2,7276124.16,0.75
1391,2,7087437.93,0.74
1392,2,6875336.21,0.71
1393,2,7221333.4,0.75
1394,2,7168041.33,0.74
1395,2,6764280.94,0.7
1396,2,6865936.22,0.71
1397,2,7302740.43,0.76
1398,2,7238922.2,0.75
1399,2,7258726.36,0.75
1400,2,7301280.44,0.76
1401,2,7181426.88,0.75
1402,2,7336503.44,0.76
1403,2,6888215.84,0.71
1404,2,7307385.89,0.76
1405,2,7201382.69,0.75
1406,2,7222681.37,0.75
1407,2,7002644.1,0.73
1408,2,7311861.68,0.76
1409,2,7034281.76,0.73
1410,2,6857348.55,0.71
1411,2,7252093.78,0.75
1412,2,6966077.79,0.72
1413,2,7280415.08,0.76
1414,2,7289298.77,0.76
1415,2,7250962.19,0.75
1416,2,7282163.6,0.76
1417,2,7260222.61,0.75
1418,2,6709388.85,0.7
1419,2,6854895.91,0.71
1420,2,6744419.88,0.7
1421,2,7342100.35,0.76
1422,2,7236658.11,0.75
1423,2,7276124.16,0.75
1424,2,7302740.43,0.76
1425,2,7238675.57,0.75
1426,2,6819563.13,0.71
1427,2,6856775.9,0.71
1428,2,7247730.09,0.75
1429,2,7260222.61,0.75
1430,2,6749246.18,0.7
1431,2,7152343.77,0.74
1432,2,7302740.43,0.76
1433,2,7312948.15,0.76
1434,2,6834368.67,0.71
1435,2,7177569.52,0.74
1436,2,7177569.52,0.74
1437,2,7038211.31,0.73
1438,2,7197233.4,0.75
1439,2,7280415.08,0.76
1440,2,7155810.13,0.74
1441,2,7338842.47,0.76
1442,2,7157595.04,0.74
1443,2,7174392.32,0.74
1444,2,7196399.99,0.75
1445,2,7314305.66,0.76
1446,2,7276234.11,0.75
1447,2,7230085.84,0.75
1448,2,7256851.21,0.75
1449,2,6988580.11,0.73
1450,2,6943656.68,0.72
1451,2,6776808.48,0.7
1452,2,7250324.97,0.75
1453,2,7238880.49,0.75
1454,2,7233495.59,0.75
1455,2,7160545.01,0.74
1456,2,7233752.22,0.75
1457,2,7185982.13,0.75
1458,2,6689044.84,0.69
1459,2,7170866.71,0.74
1460,2,6865102.19,0.71
1461,2,7240538.71,0.75
1462,2,6769915.91,0.7
1463,2,7267190.93,0.75
1464,2,7149004.13,0.74
1465,2,7126177.14,0.74
1466,2,7280530.57,0.76
1467,2,7280530.57,0.76
1468,2,6854659.12,0.71
1469,2,7187191.76,0.75
1470,2,6839038.92,0.71
1471,2,6590067.8,0.68
1472,2,7130434.77,0.74
1473,2,7238675.57,0.75
1474,2,6772042.45,0.7
1475,2,7140252.92,0.74
1476,2,6730282.04,0.7
1477,2,6955020.49,0.72
1478,2,6974452.63,0.72
1479,2,6884894.01,0.71
1480,2,7276124.16,0.75
1481,2,6642805.65,0.69
1482,2,6793695.18,0.7
1483,2,7152343.77,0.74
1484,2,7187191.76,0.75
1485,2,6740184.01,0.7
1486,2,6829868.09,0.71
1487,2,7307007.92,0.76
1488,2,6813232.17,0.71
1489,2,7170866.71,0.74
1490,2,7135043.57,0.74
1491,2,6689928.65,0.69
1492,2,7120117.99,0.74
1493,2,6970597.79,0.72
1494,2,6858142.27,0.71
1495,2,6759841.26,0.7
1496,2,7273828.97,0.75
1497,2,7311861.68,0.76
1498,2,7342100.35,0.76
1499,2,7267190.93,0.75
1500,2,7302740.43,0.76
1501,2,7081880.62,0.73
1502,2,7244547.51,0.75
1503,2,6754897.05,0.7
1504,2,6900421.96,0.72
1505,2,6833371.38,0.71
1506,2,7257985.04,0.75
1507,2,7233495.59,0.75
1508,2,7118681.58,0.74
1509,2,7260222.61,0.75
1510,2,6835480.93,0.71
1511,2,6966077.79,0.72
1512,2,7280530.57,0.76
1513,2,7022468.93,0.73
1514,2,7327279.37,0.76
1515,2,7277303.85,0.76
1516,2,7064020.69,0.73
1517,2,7193089.02,0.75
1518,2,7163115.67,0.74
1519,2,6719356.71,0.7
1520,2,7160943.6,0.74
1521,2,7093603.32,0.74
1522,2,6883003.67,0.71
1523,2,7037568.96,0.73
1524,2,7287179.91,0.76
1525,2,6721528.65,0.7
1526,2,7282163.6,0.76
1527,2,6903501.26,0.72
1528,2,7059346.61,0.73
1529,2,6837727.37,0.71
1530,2,7074717.45,0.73
1531,2,6783997.78,0.7
1532,2,7337149.96,0.76
1533,2,7307385.89,0.76
1534,2,7187191.76,0.75
1535,2,7104492.24,0.74
1536,2,6830506.67,0.71
1537,2,7157421.59,0.74
1538,2,6965578.02,0.72
1539,2,7290842.72,0.76
1540,2,6958610.77,0.72
1541,2,6915891.64,0.72
1542,2,6722653.84,0.7
1543,2,7327279.37,0.76
1544,2,6989879.26,0.73
1545,2,7243588.04,0.75
1546,2,7327279.37,0.76
1547,2,7104492.24,0.74
1548,2,6808109.76,0.71
1549,2,6968349.65,0.72
1550,2,6786137.87,0.7
1551,2,7173148.62,0.74
1552,2,7276124.16,0.75
1553,2,7276124.16,0.75
1554,2,7312486.52,0.76
1555,2,7263509.2,0.75
1556,2,6899935.72,0.72
1557,2,6896241.99,0.72
1558,2,7238675.57,0.75
1559,2,6713402.01,0.7
1560,2,7236666.48,0.75
1561,2,7170866.71,0.74
1562,2,7042071.75,0.73
1563,2,7286339.37,0.76
1564,2,7180139.35,0.75
1565,2,7110861.13,0.74
1566,2,7244547.51,0.75
1567,2,6925613.29,0.72
1568,2,6700331.06,0.7
1569,2,7173048.4,0.74
1570,2,6921648.25,0.72
1571,2,6780414.84,0.7
1572,2,7238597.14,0.75
1573,2,7238675.57,0.75
1574,2,7286340.52,0.76
1575,2,7289298.77,0.76
1576,2,7330592.01,0.76
1577,2,7289298.77,0.76
1578,2,6757026.9,0.7
1579,2,7152628.87,0.74
1580,2,7196674.16,0.75
1581,2,7260937.04,0.75
1582,2,6601315.12,0.68
1583,2,7209558.46,0.75
1584,2,7157087.97,0.74
1585,2,6946911.51,0.72
1586,2,6940219.28,0.72
1587,2,7163115.67,0.74
1588,2,7212889.94,0.75
1589,2,7272312.62,0.75
1590,2,7258697.0,0.75
1591,2,6847140.29,0.71
1592,2,7191011.49,0.75
1593,2,7097142.55,0.74
1594,2,7136251.4,0.74
1595,2,7099722.09,0.74
1596,2,7068227.72,0.73
1597,2,6819173.74,0.71
1598,2,7238675.57,0.75
1599,2,6823395.4,0.71
1600,2,7032276.52,0.73
1601,2,7191259.93,0.75
1602,2,6693507.05,0.69
1603,2,7070833.68,0.73
1604,2,6745626.43,0.7
1605,2,6811734.37,0.71
1606,2,7145087.26,0.74
1607,2,7242412.16,0.75
1608,2,7159446.96,0.74
1609,2,6833456.59,0.71
1610,2,7242819.12,0.75
1611,2,7152628.87,0.74
1612,2,7313868.7,0.76
1613,2,7246126.1,0.75
1614,2,7038609.05,0.73
1615,2,7286340.52,0.76
1616,2,7260222.61,0.75
1617,2,7223087.02,0.75
1618,2,7321841.59,0.76
1619,2,7233624.26,0.75
1620,2,7276124.16,0.75
1621,2,7311861.68,0.76
1622,2,7201382.69,0.75
1623,2,7190394.49,0.75
1624,2,7189954.28,0.75
1625,2,6784389.96,0.7
1626,2,7163115.67,0.74
1627,2,7160545.01,0.74
1628,2,7273962.72,0.75
1629,2,6722562.96,0.7
1630,2,6904073.08,0.72
1631,2,6895090.46,0.72
1632,2,7307054.68,0.76
1633,2,6999493.12,0.73
1634,2,6885184.41,0.71
1635,2,7172065.6,0.74
1636,2,7170866.71,0.74
1637,2,7153431.07,0.74
1638,2,7295076.22,0.76
1639,2,6885127.35,0.71
1640,2,7280804.85,0.76
1641,2,7152463.1,0.74
1642,2,7051554.39,0.73
1643,2,7321841.59,0.76
1644,2,6833926.6,0.71
1645,2,7334975.02,0.76
1646,2,7153431.07,0.74
1647,2,6841189.75,0.71
1648,2,6770886.22,0.7
1649,2,7196674.16,0.75
1650,2,7276124.16,0.75
1651,2,6865845.16,0.71
1652,2,6977654.58,0.72
1653,2,6696073.82,0.69
1654,2,7250962.19,0.75
1655,2,7226651.54,0.75
1656,2,7028982.72,0.73
1657,2,7032718.41,0.73
1658,2,7282163.6,0.76
1659,2,7087437.93,0.74
1660,2,6991142.84,0.73
1661,2,7190394.49,0.75
1662,2,7272256.34,0.75
1663,2,7233752.22,0.75
1664,2,7282163.6,0.76
1665,2,6926716.35,0.72
1666,2,7233012.8,0.75
1667,2,7159329.61,0.74
1668,2,7033083.38,0.73
1669,2,7276493.43,0.76
1670,2,7003245.76,0.73
1671,2,6726295.02,0.7
1672,2,7099722.09,0.74
1673,2,7312948.15,0.76
1674,2,7302740.43,0.76
1675,2,7238683.28,0.75
1676,2,7298868.51,0.76
1677,2,6785124.45,0.7
1678,2,7238675.57,0.75
1679,2,7230085.84,0.75
1680,2,7239050.78,0.75
1681,2,7241082.35,0.75
1682,2,7323918.51,0.76
1683,2,6885087.68,0.71
1684,2,7191011.49,0.75
1685,2,7240538.71,0.75
1686,2,7187191.76,0.75
1687,2,7242819.12,0.75
1688,2,6950686.06,0.72
1689,2,6943667.09,0.72
1690,2,7267190.93,0.75
1691,2,7342100.35,0.76
1692,2,7241290.68,0.75
1693,2,6708323.24,0.7
1694,2,7302740.43,0.76
1695,2,7002427.02,0.73
1696,2,7244011.01,0.75
1697,2,6763335.02,0.7
1698,2,7156790.95,0.74
1699,2,7280804.85,0.76
1700,2,6807948.23,0.71
1701,2,7230085.84,0.75
1702,2,6817893.45,0.71
1703,2,7155810.13,0.74
1704,2,7258726.36,0.75
1705,2,7129177.51,0.74
1706,2,7185982.13,0.75
1707,2,6819694.63,0.71
1708,2,7238675.57,0.75
1709,2,7070505.56,0.73
1710,2,7286339.37,0.76
1711,2,7152420.5,0.74
1712,2,6924271.55,0.72
1713,2,7170866.71,0.74
1714,2,7165040.05,0.74
1715,2,6831538.92,0.71
1716,2,7257985.04,0.75
1717,2,7169249.62,0.74
1718,2,7152343.77,0.74
1719,2,6592871.53,0.68
1720,2,7282413.61,0.76
1721,2,7233286.26,0.75
1722,2,7191011.49,0.75
1723,2,6927802.06,0.72
1724,2,7307385.89,0.76
1725,2,7323918.51,0.76
1726,2,7100445.7,0.74
1727,2,7187191.76,0.75
1728,2,7222912.76,0.75
1729,2,6733975.76,0.7
1730,2,7276124.16,0.75
1731,2,7093633.83,0.74
1732,2,7233495.59,0.75
1733,2,6939852.88,0.72
1734,2,7034385.74,0.73
1735,2,7238675.57,0.75
1736,2,6893068.16,0.72
1737,2,7282163.6,0.76
1738,2,7334999.02,0.76
1739,2,6817914.73,0.71
1740,2,6916491.89,0.72
1741,2,7193525.86,0.75
1742,2,7177569.52,0.74
1743,2,7174392.32,0.74
1744,2,6964882.16,0.72
1745,2,6887694.89,0.71
1746,2,7246587.84,0.75
1747,2,7190394.49,0.75
1748,2,7177569.52,0.74
1749,2,7263568.4,0.75
1750,2,7342100.35,0.76
1751,2,6882735.82,0.71
1752,2,6810273.05,0.71
1753,2,6799435.67,0.71
1754,2,6763335.02,0.7
1755,2,7190899.74,0.75
1756,2,7259405.15,0.75
1757,2,6698707.62,0.7
1758,2,7008430.04,0.73
1759,2,6913882.89,0.72
1760,2,7241677.05,0.75
1761,2,7185982.13,0.75
1762,2,7207816.08,0.75
1763,2,6970275.08,0.72
1764,2,6975046.56,0.72
1765,2,7276779.8,0.76
1766,2,7157475.56,0.74
1767,2,6827399.19,0.71
1768,2,7268250.23,0.75
1769,2,7257347.26,0.75
1770,2,6533838.42,0.68
1771,2,6793318.12,0.7
1772,2,7009088.38,0.73
1773,2,7229842.42,0.75
1774,2,7190916.25,0.75
1775,2,7290842.72,0.76
1776,2,7296878.66,0.76
1777,2,7309584.95,0.76
1778,2,6822446.43,0.71
1779,2,6857864.37,0.71
1780,2,6884115.11,0.71
1781,2,6681022.08,0.69
1782,2,7290842.72,0.76
1783,2,6828589.59,0.71
1784,2,6801359.94,0.71
1785,2,6847473.89,0.71
1786,2,7253471.07,0.75
1787,2,6831327.57,0.71
1788,2,7170866.71,0.74
1789,2,7263568.4,0.75
1790,2,7215784.24,0.75
1791,2,7170866.71,0.74
1792,2,7267190.93,0.75
1793,2,7214347.86,0.75
1794,2,6808939.91,0.71
1795,2,7260222.61,0.75
1796,2,7233495.59,0.75
1797,2,6761004.62,0.7
1798,2,7260222.61,0.75
1799,2,7282955.2,0.76
1800,2,6725740.27,0.7
1801,2,6828869.47,0.71
1802,2,7283089.73,0.76
1803,2,7238675.57,0.75
1804,2,7282163.6,0.76
1805,2,6615486.96,0.69
1806,2,7165163.63,0.74
1807,2,6808182.13,0.71
1808,2,7302740.43,0.76
1809,2,7243588.04,0.75
1810,2,7047596.45,0.73
1811,2,7160868.12,0.74
1812,2,7219163.0,0.75
1813,2,7347334.33,0.76
1814,2,6766853.65,0.7
1815,2,7044580.84,0.73
1816,2,7230693.5,0.75
1817,2,6865795.76,0.71
1818,2,7337149.96,0.76
1819,2,7291697.12,0.76
1820,2,6877871.5,0.71
1821,2,6935196.94,0.72
1822,2,7241290.68,0.75
1823,2,6750918.06,0.7
1824,2,7257985.04,0.75
1825,2,7342100.35,0.76
1826,2,6808589.21,0.71
1827,2,7230085.84,0.75
1828,2,7104303.33,0.74
1829,2,7249335.15,0.75
1830,2,7163115.67,0.74
1831,2,7152850.41,0.74
1832,2,6784698.46,0.7
1833,2,6608975.27,0.69
1834,2,7160446.23,0.74
1835,2,7312948.15,0.76
1836,2,7123228.39,0.74
1837,2,7192452.56,0.75
1838,2,7250198.08,0.75
1839,2,7163115.67,0.74
1840,2,6984455.72,0.72
1841,2,7192923.97,0.75
1842,2,6965055.36,0.72
1843,2,6857924.54,0.71
1844,2,7258726.36,0.75
1845,2,7243588.04,0.75
1846,2,7202756.57,0.75
1847,2,7163664.1,0.74
1848,2,7220959.56,0.75
1849,2,6993031.6,0.73
1850,2,7244011.01,0.75
1851,2,7238675.57,0.75
1852,2,7190394.49,0.75
1853,2,7243588.04,0.75
1854,2,6938924.7,0.72
1855,2,6899634.52,0.72
1856,2,7243588.04,0.75
1857,2,7005938.72,0.73
1858,2,7054157.85,0.73
1859,2,6872865.92,0.71
1860,2,6783638.97,0.7
1861,2,7317171.59,0.76
1862,2,7327279.37,0.76
1863,2,7263568.4,0.75
1864,2,6788936.53,0.7
1865,2,7236666.48,0.75
1866,2,7107988.83,0.74
1867,2,7253506.53,0.75
1868,2,7296300.2,0.76
1869,2,7028554.28,0.73
1870,2,7269451.57,0.75
1871,2,6899669.05,0.72
1872,2,6821789.84,0.71
1873,2,7267084.9,0.75
1874,2,7115194.42,0.74
1875,2,7152343.77,0.74
1876,2,7286340.52,0.76
1877,2,6889855.92,0.71
1878,2,6849717.47,0.71
1879,2,7190394.49,0.75
1880,2,6781516.54,0.7
1881,2,6768113.44,0.7
1882,2,7025100.31,0.73
1883,2,7312486.52,0.76
1884,2,7236666.48,0.75
1885,2,6734804.19,0.7
1886,2,7159076.4,0.74
1887,2,6857533.54,0.71
1888,2,7242071.61,0.75
1889,2,7243588.04,0.75
1890,2,6401156.72,0.66
1891,2,7317171.59,0.76
1892,2,6866233.06,0.71
1893,2,7275471.97,0.75
1894,2,7233286.26,0.75
1895,2,7239445.28,0.75
1896,2,6760289.01,0.7
1897,2,6857608.97,0.71
1898,2,7232739.74,0.75
1899,2,6886601.79,0.71
1900,2,7040363.04,0.73
1901,2,7079307.8,0.73
1902,2,7029038.26,0.73
1903,2,6883316.64,0.71
1904,2,7064020.69,0.73
1905,2,7156790.95,0.74
1906,2,6906234.92,0.72
1907,2,7185982.13,0.75
1908,2,7198122.82,0.75
1909,2,6858328.67,0.71
1910,2,7296878.66,0.76
1911,2,7276124.16,0.75
1912,2,7242819.12,0.75
1913,2,7179153.23,0.74
1914,2,7321841.59,0.76
1915,2,7219447.7,0.75
1916,2,7100445.7,0.74
1917,2,7220959.56,0.75
1918,2,6955155.43,0.72
1919,2,7157475.56,0.74
1920,2,7270599.08,0.75
1921,2,6885293.16,0.71
1922,2,7238121.39,0.75
1923,2,6853690.04,0.71
1924,2,7302740.43,0.76
1925,2,6830260.02,0.71
1926,2,7191259.93,0.75
1927,2,6680528.38,0.69
1928,2,7312486.52,0.76
1929,2,6878727.79,0.71
